Index,X_pixel,Y_pixel,I,J,Albedo
1827,-27.35186719592414,-65.32247262153128,18,26,87
1827,-27.458221076047,-73.93259296243272,19,2,156
1827,-27.458221076047,-73.57383794822849,19,3,188
1827,-27.458221076047,-73.21508293402427,19,4,189
1827,-27.458221076047,-72.85632791982003,19,5,177
1827,-27.458221076047,-72.49757290561581,19,6,169
1827,-27.458221076047,-72.13881789141158,19,7,183
1827,-27.458221076047,-71.78006287720736,19,8,174
1827,-27.458221076047,-71.42130786300314,19,9,154
1827,-27.458221076047,-71.0625528487989,19,10,150
1827,-27.458221076047,-70.70379783459468,19,11,146
1827,-27.458221076047,-70.34504282039045,19,12,151
1827,-27.458221076047,-69.98628780618623,19,13,161
1827,-27.458221076047,-69.62753279198199,19,14,155
1827,-27.458221076047,-69.26877777777777,19,15,156
1827,-27.458221076047,-68.91002276357355,19,16,157
1827,-27.458221076047,-68.55126774936932,19,17,146
1827,-27.458221076047,-68.1925127351651,19,18,137
1827,-27.458221076047,-67.83375772096086,19,19,143
1827,-27.458221076047,-67.47500270675664,19,20,147
1827,-27.458221076047,-67.1162476925524,19,21,122
1827,-27.458221076047,-66.75749267834819,19,22,130
1827,-27.458221076047,-66.39873766414397,19,23,130
1827,-27.458221076047,-66.03998264993973,19,24,131
1827,-27.458221076047,-65.68122763573551,19,25,102
1827,-27.458221076047,-65.32247262153128,19,26,46
1827,-27.56457495616986,-73.93259296243272,20,2,48
1827,-27.56457495616986,-73.57383794822849,20,3,177
1827,-27.56457495616986,-73.21508293402427,20,4,188
1827,-27.56457495616986,-72.85632791982003,20,5,183
1827,-27.56457495616986,-72.49757290561581,20,6,172
1827,-27.56457495616986,-72.13881789141158,20,7,172
1827,-27.56457495616986,-71.78006287720736,20,8,169
1827,-27.56457495616986,-71.42130786300314,20,9,151
1827,-27.56457495616986,-71.0625528487989,20,10,152
1827,-27.56457495616986,-70.70379783459468,20,11,150
1827,-27.56457495616986,-70.34504282039045,20,12,158
1827,-27.56457495616986,-69.98628780618623,20,13,152
1827,-27.56457495616986,-69.62753279198199,20,14,156
1827,-27.56457495616986,-69.26877777777777,20,15,153
1827,-27.56457495616986,-68.91002276357355,20,16,144
1827,-27.56457495616986,-68.55126774936932,20,17,154
1827,-27.56457495616986,-68.1925127351651,20,18,154
1827,-27.56457495616986,-67.83375772096086,20,19,148
1827,-27.56457495616986,-67.47500270675664,20,20,128
1827,-27.56457495616986,-67.1162476925524,20,21,145
1827,-27.56457495616986,-66.75749267834819,20,22,153
1827,-27.56457495616986,-66.39873766414397,20,23,131
1827,-27.56457495616986,-66.03998264993973,20,24,119
1827,-27.56457495616986,-65.68122763573551,20,25,77
1827,-27.67092883629272,-73.57383794822849,21,3,77
1827,-27.67092883629272,-73.21508293402427,21,4,181
1827,-27.67092883629272,-72.85632791982003,21,5,177
1827,-27.67092883629272,-72.49757290561581,21,6,165
1827,-27.67092883629272,-72.13881789141158,21,7,169
1827,-27.67092883629272,-71.78006287720736,21,8,172
1827,-27.67092883629272,-71.42130786300314,21,9,160
1827,-27.67092883629272,-71.0625528487989,21,10,150
1827,-27.67092883629272,-70.70379783459468,21,11,148
1827,-27.67092883629272,-70.34504282039045,21,12,158
1827,-27.67092883629272,-69.98628780618623,21,13,161
1827,-27.67092883629272,-69.62753279198199,21,14,152
1827,-27.67092883629272,-69.26877777777777,21,15,147
1827,-27.67092883629272,-68.91002276357355,21,16,147
1827,-27.67092883629272,-68.55126774936932,21,17,162
1827,-27.67092883629272,-68.1925127351651,21,18,148
1827,-27.67092883629272,-67.83375772096086,21,19,139
1827,-27.67092883629272,-67.47500270675664,21,20,155
1827,-27.67092883629272,-67.1162476925524,21,21,152
1827,-27.67092883629272,-66.75749267834819,21,22,149
1827,-27.67092883629272,-66.39873766414397,21,23,134
1827,-27.67092883629272,-66.03998264993973,21,24,108
1827,-27.77728271641558,-73.21508293402427,22,4,60
1827,-27.77728271641558,-72.85632791982003,22,5,158
1827,-27.77728271641558,-72.49757290561581,22,6,177
1827,-27.77728271641558,-72.13881789141158,22,7,183
1827,-27.77728271641558,-71.78006287720736,22,8,188
1827,-27.77728271641558,-71.42130786300314,22,9,179
1827,-27.77728271641558,-71.0625528487989,22,10,151
1827,-27.77728271641558,-70.70379783459468,22,11,162
1827,-27.77728271641558,-70.34504282039045,22,12,181
1827,-27.77728271641558,-69.98628780618623,22,13,160
1827,-27.77728271641558,-69.62753279198199,22,14,147
1827,-27.77728271641558,-69.26877777777777,22,15,149
1827,-27.77728271641558,-68.91002276357355,22,16,162
1827,-27.77728271641558,-68.55126774936932,22,17,154
1827,-27.77728271641558,-68.1925127351651,22,18,141
1827,-27.77728271641558,-67.83375772096086,22,19,153
1827,-27.77728271641558,-67.47500270675664,22,20,167
1827,-27.77728271641558,-67.1162476925524,22,21,140
1827,-27.77728271641558,-66.75749267834819,22,22,127
1827,-27.77728271641558,-66.39873766414397,22,23,108
1827,-27.88363659653844,-72.49757290561581,23,6,126
1827,-27.88363659653844,-72.13881789141158,23,7,184
1827,-27.88363659653844,-71.42130786300314,23,9,176
1827,-27.88363659653844,-71.0625528487989,23,10,186
1827,-27.88363659653844,-69.98628780618623,23,13,154
1827,-27.88363659653844,-69.62753279198199,23,14,144
1827,-27.88363659653844,-69.26877777777777,23,15,157
1827,-27.88363659653844,-68.91002276357355,23,16,158
1827,-27.88363659653844,-68.55126774936932,23,17,153
1827,-27.88363659653844,-68.1925127351651,23,18,161
1827,-27.88363659653844,-67.83375772096086,23,19,171
1827,-27.88363659653844,-67.47500270675664,23,20,146
1827,-27.88363659653844,-67.1162476925524,23,21,123
1827,-27.88363659653844,-66.75749267834819,23,22,76
1827,-27.9899904766613,-72.13881789141158,24,7,43
1827,-27.9899904766613,-71.78006287720736,24,8,104
1827,-27.9899904766613,-71.42130786300314,24,9,166
1827,-27.9899904766613,-70.34504282039045,24,12,179
1827,-27.9899904766613,-69.98628780618623,24,13,154
1827,-27.9899904766613,-69.62753279198199,24,14,162
1827,-27.9899904766613,-69.26877777777777,24,15,164
1827,-27.9899904766613,-68.91002276357355,24,16,162
1827,-27.9899904766613,-68.55126774936932,24,17,172
1827,-27.9899904766613,-68.1925127351651,24,18,165
1827,-27.9899904766613,-67.83375772096086,24,19,135
1827,-27.9899904766613,-67.47500270675664,24,20,70
1827,-28.09634435678416,-71.0625528487989,25,10,62
1827,-28.09634435678416,-70.70379783459468,25,11,106
1827,-28.09634435678416,-70.34504282039045,25,12,115
1827,-28.09634435678416,-69.98628780618623,25,13,128
1827,-28.09634435678416,-69.62753279198199,25,14,139
1827,-28.09634435678416,-69.26877777777777,25,15,125
1827,-28.09634435678416,-68.91002276357355,25,16,105
1827,-28.09634435678416,-68.55126774936932,25,17,74
1827,-28.09634435678416,-68.1925127351651,25,18,37
1828,-25.684510123572636,-73.11319553062377,0,5,53
1828,-25.684510123572636,-72.7545370886725,0,6,172
1828,-25.684510123572636,-71.31990332086744,0,10,188
1828,-25.684510123572636,-70.60258643696491,0,12,189
1828,-25.684510123572636,-70.24392799501364,0,13,185
1828,-25.684510123572636,-69.88526955306237,0,14,173
1828,-25.684510123572636,-69.52661111111111,0,15,184
1828,-25.684510123572636,-69.16795266915985,0,16,175
1828,-25.684510123572636,-68.80929422720858,0,17,154
1828,-25.684510123572636,-68.4506357852573,0,18,142
1828,-25.684510123572636,-68.09197734330604,0,19,157
1828,-25.684510123572636,-67.73331890135478,0,20,154
1828,-25.684510123572636,-67.37466045940351,0,21,147
1828,-25.684510123572636,-67.01600201745224,0,22,93
1828,-25.79083537459372,-73.47185397257505,1,4,64
1828,-25.79083537459372,-73.11319553062377,1,5,184
1828,-25.79083537459372,-70.96124487891618,1,11,186
1828,-25.79083537459372,-70.60258643696491,1,12,180
1828,-25.79083537459372,-70.24392799501364,1,13,184
1828,-25.79083537459372,-69.88526955306237,1,14,178
1828,-25.79083537459372,-69.52661111111111,1,15,177
1828,-25.79083537459372,-69.16795266915985,1,16,155
1828,-25.79083537459372,-68.80929422720858,1,17,145
1828,-25.79083537459372,-68.4506357852573,1,18,161
1828,-25.79083537459372,-68.09197734330604,1,19,167
1828,-25.79083537459372,-67.73331890135478,1,20,148
1828,-25.79083537459372,-67.37466045940351,1,21,142
1828,-25.79083537459372,-67.01600201745224,1,22,140
1828,-25.79083537459372,-66.65734357550097,1,23,87
1828,-25.79083537459372,-66.29868513354971,1,24,46
1828,-25.897160625614806,-73.83051241452631,2,3,56
1828,-25.897160625614806,-72.39587864672124,2,7,186
1828,-25.897160625614806,-70.60258643696491,2,12,178
1828,-25.897160625614806,-69.88526955306237,2,14,184
1828,-25.897160625614806,-69.52661111111111,2,15,165
1828,-25.897160625614806,-69.16795266915985,2,16,154
1828,-25.897160625614806,-68.80929422720858,2,17,154
1828,-25.897160625614806,-68.4506357852573,2,18,164
1828,-25.897160625614806,-68.09197734330604,2,19,150
1828,-25.897160625614806,-67.73331890135478,2,20,154
1828,-25.897160625614806,-67.37466045940351,2,21,141
1828,-25.897160625614806,-67.01600201745224,2,22,144
1828,-25.897160625614806,-66.65734357550097,2,23,144
1828,-25.897160625614806,-66.29868513354971,2,24,91
1828,-25.897160625614806,-65.94002669159845,2,25,48
1828,-26.00348587663589,-74.18917085647757,3,2,36
1828,-26.00348587663589,-73.83051241452631,3,3,185
1828,-26.00348587663589,-72.39587864672124,3,7,188
1828,-26.00348587663589,-70.60258643696491,3,12,178
1828,-26.00348587663589,-70.24392799501364,3,13,183
1828,-26.00348587663589,-69.88526955306237,3,14,171
1828,-26.00348587663589,-69.52661111111111,3,15,166
1828,-26.00348587663589,-69.16795266915985,3,16,171
1828,-26.00348587663589,-68.80929422720858,3,17,170
1828,-26.00348587663589,-68.4506357852573,3,18,159
1828,-26.00348587663589,-68.09197734330604,3,19,144
1828,-26.00348587663589,-67.73331890135478,3,20,147
1828,-26.00348587663589,-67.37466045940351,3,21,162
1828,-26.00348587663589,-67.01600201745224,3,22,151
1828,-26.00348587663589,-66.65734357550097,3,23,139
1828,-26.00348587663589,-66.29868513354971,3,24,127
1828,-26.00348587663589,-65.94002669159845,3,25,83
1828,-26.00348587663589,-65.58136824964717,3,26,35
1828,-26.10981112765697,-74.18917085647757,4,2,158
1828,-26.10981112765697,-71.31990332086744,4,10,189
1828,-26.10981112765697,-70.60258643696491,4,12,181
1828,-26.10981112765697,-70.24392799501364,4,13,174
1828,-26.10981112765697,-69.88526955306237,4,14,162
1828,-26.10981112765697,-69.52661111111111,4,15,166
1828,-26.10981112765697,-69.16795266915985,4,16,155
1828,-26.10981112765697,-68.80929422720858,4,17,170
1828,-26.10981112765697,-68.4506357852573,4,18,147
1828,-26.10981112765697,-68.09197734330604,4,19,165
1828,-26.10981112765697,-67.73331890135478,4,20,158
1828,-26.10981112765697,-67.37466045940351,4,21,158
1828,-26.10981112765697,-67.01600201745224,4,22,143
1828,-26.10981112765697,-66.65734357550097,4,23,132
1828,-26.10981112765697,-66.29868513354971,4,24,134
1828,-26.10981112765697,-65.94002669159845,4,25,112
1828,-26.10981112765697,-65.58136824964717,4,26,70
1828,-26.216136378678055,-74.54782929842884,5,1,65
1828,-26.216136378678055,-72.7545370886725,5,6,184
1828,-26.216136378678055,-72.39587864672124,5,7,177
1828,-26.216136378678055,-72.03722020476998,5,8,189
1828,-26.216136378678055,-71.6785617628187,5,9,173
1828,-26.216136378678055,-71.31990332086744,5,10,153
1828,-26.216136378678055,-70.96124487891618,5,11,180
1828,-26.216136378678055,-70.60258643696491,5,12,189
1828,-26.216136378678055,-70.24392799501364,5,13,166
1828,-26.216136378678055,-69.88526955306237,5,14,154
1828,-26.216136378678055,-69.52661111111111,5,15,162
1828,-26.216136378678055,-69.16795266915985,5,16,170
1828,-26.216136378678055,-68.80929422720858,5,17,153
1828,-26.216136378678055,-68.4506357852573,5,18,134
1828,-26.216136378678055,-68.09197734330604,5,19,157
1828,-26.216136378678055,-67.73331890135478,5,20,154
1828,-26.216136378678055,-67.37466045940351,5,21,130
1828,-26.216136378678055,-67.01600201745224,5,22,120
1828,-26.216136378678055,-66.65734357550097,5,23,117
1828,-26.216136378678055,-66.29868513354971,5,24,134
1828,-26.216136378678055,-65.94002669159845,5,25,120
1828,-26.216136378678055,-65.58136824964717,5,26,104
1828,-26.216136378678055,-65.2227098076959,5,27,68
1828,-26.322461629699138,-74.54782929842884,6,1,148
1828,-26.322461629699138,-72.39587864672124,6,7,182
1828,-26.322461629699138,-72.03722020476998,6,8,172
1828,-26.322461629699138,-71.6785617628187,6,9,153
1828,-26.322461629699138,-71.31990332086744,6,10,148
1828,-26.322461629699138,-70.96124487891618,6,11,165
1828,-26.322461629699138,-70.60258643696491,6,12,169
1828,-26.322461629699138,-70.24392799501364,6,13,146
1828,-26.322461629699138,-69.88526955306237,6,14,148
1828,-26.322461629699138,-69.52661111111111,6,15,158
1828,-26.322461629699138,-69.16795266915985,6,16,162
1828,-26.322461629699138,-68.80929422720858,6,17,140
1828,-26.322461629699138,-68.4506357852573,6,18,146
1828,-26.322461629699138,-68.09197734330604,6,19,139
1828,-26.322461629699138,-67.73331890135478,6,20,137
1828,-26.322461629699138,-67.37466045940351,6,21,130
1828,-26.322461629699138,-67.01600201745224,6,22,115
1828,-26.322461629699138,-66.65734357550097,6,23,123
1828,-26.322461629699138,-66.29868513354971,6,24,126
1828,-26.322461629699138,-65.94002669159845,6,25,109
1828,-26.322461629699138,-65.58136824964717,6,26,107
1828,-26.322461629699138,-65.2227098076959,6,27,95
1828,-26.428786880720224,-72.03722020476998,7,8,183
1828,-26.428786880720224,-71.6785617628187,7,9,162
1828,-26.428786880720224,-71.31990332086744,7,10,144
1828,-26.428786880720224,-70.96124487891618,7,11,148
1828,-26.428786880720224,-70.60258643696491,7,12,139
1828,-26.428786880720224,-70.24392799501364,7,13,138
1828,-26.428786880720224,-69.88526955306237,7,14,155
1828,-26.428786880720224,-69.52661111111111,7,15,166
1828,-26.428786880720224,-69.16795266915985,7,16,146
1828,-26.428786880720224,-68.80929422720858,7,17,136
1828,-26.428786880720224,-68.4506357852573,7,18,137
1828,-26.428786880720224,-68.09197734330604,7,19,134
1828,-26.428786880720224,-67.73331890135478,7,20,134
1828,-26.428786880720224,-67.37466045940351,7,21,131
1828,-26.428786880720224,-67.01600201745224,7,22,140
1828,-26.428786880720224,-66.65734357550097,7,23,137
1828,-26.428786880720224,-66.29868513354971,7,24,122
1828,-26.428786880720224,-65.94002669159845,7,25,112
1828,-26.428786880720224,-65.58136824964717,7,26,111
1828,-26.428786880720224,-65.2227098076959,7,27,97
1828,-26.428786880720224,-64.86405136574464,7,28,44
1828,-26.535112131741307,-74.9064877403801,8,0,68
1828,-26.535112131741307,-73.83051241452631,8,3,188
1828,-26.535112131741307,-72.03722020476998,8,8,184
1828,-26.535112131741307,-71.6785617628187,8,9,157
1828,-26.535112131741307,-71.31990332086744,8,10,145
1828,-26.535112131741307,-70.96124487891618,8,11,145
1828,-26.535112131741307,-70.60258643696491,8,12,139
1828,-26.535112131741307,-70.24392799501364,8,13,138
1828,-26.535112131741307,-69.88526955306237,8,14,146
1828,-26.535112131741307,-69.52661111111111,8,15,166
1828,-26.535112131741307,-69.16795266915985,8,16,155
1828,-26.535112131741307,-68.80929422720858,8,17,141
1828,-26.535112131741307,-68.4506357852573,8,18,138
1828,-26.535112131741307,-68.09197734330604,8,19,150
1828,-26.535112131741307,-67.73331890135478,8,20,149
1828,-26.535112131741307,-67.37466045940351,8,21,147
1828,-26.535112131741307,-67.01600201745224,8,22,160
1828,-26.535112131741307,-66.65734357550097,8,23,140
1828,-26.535112131741307,-66.29868513354971,8,24,114
1828,-26.535112131741307,-65.94002669159845,8,25,117
1828,-26.535112131741307,-65.58136824964717,8,26,104
1828,-26.535112131741307,-65.2227098076959,8,27,88
1828,-26.535112131741307,-64.86405136574464,8,28,55
1828,-26.64143738276239,-74.9064877403801,9,0,104
1828,-26.64143738276239,-72.39587864672124,9,7,189
1828,-26.64143738276239,-71.6785617628187,9,9,169
1828,-26.64143738276239,-71.31990332086744,9,10,165
1828,-26.64143738276239,-70.96124487891618,9,11,154
1828,-26.64143738276239,-70.60258643696491,9,12,145
1828,-26.64143738276239,-70.24392799501364,9,13,141
1828,-26.64143738276239,-69.88526955306237,9,14,160
1828,-26.64143738276239,-69.52661111111111,9,15,168
1828,-26.64143738276239,-69.16795266915985,9,16,157
1828,-26.64143738276239,-68.80929422720858,9,17,140
1828,-26.64143738276239,-68.4506357852573,9,18,146
1828,-26.64143738276239,-68.09197734330604,9,19,154
1828,-26.64143738276239,-67.73331890135478,9,20,153
1828,-26.64143738276239,-67.37466045940351,9,21,148
1828,-26.64143738276239,-67.01600201745224,9,22,137
1828,-26.64143738276239,-66.65734357550097,9,23,123
1828,-26.64143738276239,-66.29868513354971,9,24,113
1828,-26.64143738276239,-65.94002669159845,9,25,102
1828,-26.64143738276239,-65.58136824964717,9,26,87
1828,-26.64143738276239,-65.2227098076959,9,27,91
1828,-26.64143738276239,-64.86405136574464,9,28,69
1828,-26.747762633783474,-74.9064877403801,10,0,144
1828,-26.747762633783474,-72.39587864672124,10,7,179
1828,-26.747762633783474,-72.03722020476998,10,8,180
1828,-26.747762633783474,-71.6785617628187,10,9,182
1828,-26.747762633783474,-71.31990332086744,10,10,176
1828,-26.747762633783474,-70.96124487891618,10,11,172
1828,-26.747762633783474,-70.60258643696491,10,12,162
1828,-26.747762633783474,-70.24392799501364,10,13,153
1828,-26.747762633783474,-69.88526955306237,10,14,160
1828,-26.747762633783474,-69.52661111111111,10,15,158
1828,-26.747762633783474,-69.16795266915985,10,16,154
1828,-26.747762633783474,-68.80929422720858,10,17,147
1828,-26.747762633783474,-68.4506357852573,10,18,149
1828,-26.747762633783474,-68.09197734330604,10,19,143
1828,-26.747762633783474,-67.73331890135478,10,20,144
1828,-26.747762633783474,-67.37466045940351,10,21,142
1828,-26.747762633783474,-67.01600201745224,10,22,121
1828,-26.747762633783474,-66.65734357550097,10,23,123
1828,-26.747762633783474,-66.29868513354971,10,24,122
1828,-26.747762633783474,-65.94002669159845,10,25,107
1828,-26.747762633783474,-65.58136824964717,10,26,84
